customer_id,trans_date,tran_amount
FM8277,2019-04-05,71
FM7322,2018-04-01,46
FM8900,2018-02-28,43
FM8804,2017-12-11,28
FM8493,2016-04-16,21
FM7927,2018-02-15,23
FM7353,2018-04-27,49
FM7701,2016-05-03,20
FM7423,2016-05-20,34
FM7729,2019-09-30,47
FM8343,2018-07-26,50
FM8126,2018-03-16,76
FM7494,2017-02-16,32
FM8845,2017-07-03,47
FM8814,2017-02-24,49
FM8469,2018-11-06,79
FM8853,2016-04-05,73
FM8262,2019-08-22,27
FM8911,2019-11-04,65
FM8915,2017-07-02,41
FM7941,2016-03-23,11
FM7301,2016-03-01,64
FM8342,2017-05-24,31
FM8476,2017-11-21,41
FM7162,2017-03-17,31
FM7740,2019-05-09,32
FM8174,2018-09-24,73
FM8842,2016-05-26,78
FM8184,2018-03-16,17
FM8810,2019-05-16,61
FM8861,2019-09-07,15
FM8883,2018-07-12,32
FM8935,2019-11-20,54
FM8318,2019-08-22,67
FM7944,2017-09-10,39
FM7227,2019-04-24,57
FM8888,2016-05-12,29
FM8030,2017-08-28,23
FM8723,2016-04-30,67
FM8561,2018-08-04,29
FM8864,2018-08-29,44
FM8214,2016-06-13,46
FM8526,2016-07-05,77
FM8887,2017-01-27,60
FM8983,2019-06-10,68
FM8432,2018-12-25,41
FM8283,2018-06-10,56
FM8343,2016-05-11,51
FM7362,2019-06-21,29
FM7378,2016-06-27,48
FM7463,2016-04-30,38
FM7294,2018-11-01,39
FM7964,2016-10-25,38
FM8083,2017-01-03,37
FM8558,2018-11-10,43
FM8955,2019-01-17,46
FM8283,2018-02-27,36
FM8385,2016-03-11,13
FM8283,2018-02-02,43
FM7800,2016-11-06,69
FM7756,2017-09-23,65
FM8534,2019-08-24,15
FM7440,2017-09-27,68
FM8870,2019-01-01,53
FM7685,2019-03-06,39
FM8492,2018-07-15,68
FM8501,2016-07-18,76
FM7548,2018-02-25,47
FM7446,2019-04-25,14
FM8612,2019-09-27,43
FM7144,2017-08-19,60
FM7293,2016-07-18,62
FM8640,2016-03-11,45
FM8736,2019-08-04,22
FM8249,2017-11-20,16
FM7156,2019-04-17,30
FM7297,2016-02-24,50
FM8169,2019-10-27,64
FM8024,2017-01-15,19
FM7666,2018-06-02,56
FM8042,2017-01-29,20
FM7533,2019-07-29,18
FM8366,2018-01-20,31
FM7350,2018-12-12,46
FM7648,2019-08-02,39
FM7819,2016-11-09,30
FM7865,2017-04-29,40
FM8221,2018-10-23,40
FM7871,2016-09-14,46
FM7790,2016-03-04,38
FM7826,2016-08-13,56
FM8410,2017-07-18,18
FM8355,2017-06-07,27
FM8215,2019-06-27,44
FM8001,2019-07-26,55
FM7843,2018-10-02,47
FM8002,2018-01-11,43
FM7955,2016-11-18,67
FM7552,2017-04-16,58
FM7938,2018-06-03,24
FM8309,2018-09-09,57
FM8521,2017-07-28,70
FM7261,2017-06-10,49
FM8891,2017-03-18,54
FM8028,2017-02-10,42
FM7255,2017-03-12,79
FM7402,2016-08-05,76
FM8790,2017-05-28,46
FM7398,2017-11-19,61
FM8134,2018-10-02,12
FM8667,2018-02-17,24
FM7727,2017-08-19,73
FM7209,2019-10-08,21
FM7388,2018-11-09,16
FM8993,2016-11-11,77
FM8738,2018-08-01,58
FM7564,2016-05-22,25
FM8398,2016-08-13,34
FM7707,2019-08-29,58
FM8843,2017-09-22,37
FM7925,2017-08-22,79
FM8568,2019-02-23,68
FM8041,2018-11-14,58
FM8203,2016-11-05,50
FM8388,2019-01-08,73
FM7639,2018-05-12,35
FM8123,2016-07-28,13
FM7590,2016-05-10,28
FM7137,2019-03-11,72
FM8719,2016-09-13,48
FM7774,2017-09-14,29
FM8770,2017-02-10,76
FM7853,2017-09-07,72
FM8030,2018-09-25,50
FM8832,2019-11-06,42
FM7512,2019-02-03,78
FM8845,2018-06-08,63
FM8788,2016-03-18,31
FM8777,2017-05-15,79
FM7274,2016-03-10,55
FM8865,2018-06-02,48
FM8300,2016-11-07,39
FM7850,2017-04-02,49
FM8632,2016-09-29,61
FM7310,2017-09-10,71
FM7275,2019-09-06,40
FM7395,2017-02-24,24
FM8170,2019-08-25,16
FM8120,2018-11-19,47
FM8657,2018-12-10,55
FM7794,2016-11-25,16
FM7452,2017-01-13,21
FM7205,2019-12-13,26
FM8246,2016-11-01,24
FM7983,2017-03-18,78
FM8950,2019-10-28,70
FM8907,2018-02-14,67
FM7253,2018-03-22,26
FM8922,2019-09-18,21
FM8552,2016-08-24,39
FM8219,2017-01-17,75
FM7620,2017-04-17,46
FM7962,2018-07-22,28
FM8838,2016-02-25,63
FM8949,2016-11-12,53
FM8432,2018-09-26,24
FM8047,2017-06-22,76
FM8482,2016-04-26,77
FM8059,2018-07-20,56
FM8908,2018-07-07,36
FM7555,2017-11-15,33
FM8334,2019-01-07,37
FM7500,2019-07-03,37
FM7805,2016-08-23,72
FM7270,2016-02-17,47
FM8833,2019-04-23,20
FM8067,2017-02-11,50
FM8862,2019-01-02,74
FM7770,2018-04-24,68
FM7677,2018-01-22,54
FM8085,2016-06-22,69
FM8914,2018-03-21,28
FM8891,2019-09-19,28
FM8465,2016-12-09,37
FM8199,2018-07-30,57
FM7299,2018-03-08,72
FM7384,2019-09-30,55
FM7906,2016-04-09,20
FM8456,2017-12-18,37
FM8636,2019-08-10,76
FM7207,2016-08-28,56
FM8613,2018-11-19,57
FM7352,2018-06-26,53
FM7215,2018-09-28,50
FM7914,2017-11-22,18
FM7767,2018-07-22,63
FM7325,2018-04-27,61
FM8062,2016-05-29,56
FM8834,2019-10-26,12
FM7388,2019-03-23,33
FM8938,2017-08-20,43
FM7605,2019-05-19,68
FM7940,2016-10-03,62
FM7935,2017-06-21,32
FM7720,2019-01-25,16
FM7608,2017-11-01,48
FM7131,2019-11-24,40
FM8006,2017-10-08,79
FM8626,2019-02-26,67
FM7953,2019-02-16,19
FM7895,2016-06-04,29
FM8644,2018-04-13,64
FM7721,2018-04-05,76
FM8625,2016-12-15,41
FM7600,2018-07-25,67
FM7767,2018-12-05,29
FM8945,2017-06-07,68
FM7354,2016-06-05,68
FM8441,2017-10-08,68
FM8434,2017-10-08,77
FM7959,2017-12-23,46
FM7800,2019-03-29,63
FM8098,2017-12-30,27
FM8599,2016-05-29,73
FM7494,2019-07-21,33
FM7920,2017-06-18,34
FM7378,2017-12-24,20
FM8749,2017-10-02,44
FM8074,2017-11-07,27
FM8486,2019-02-16,29
FM8813,2018-11-07,76
FM8279,2017-12-15,26
FM7332,2016-07-12,69
FM7502,2017-01-05,16
FM7287,2016-03-27,44
FM8767,2019-11-11,36
FM8255,2016-12-18,63
FM7218,2018-10-12,32
FM7759,2019-04-15,60
FM8644,2016-12-17,45
FM8059,2019-08-23,42
FM7678,2017-11-22,13
FM7621,2019-10-01,75
FM7899,2017-04-08,54
FM7438,2017-05-01,43
FM8220,2016-10-15,12
FM8956,2019-03-03,46
FM7401,2019-12-02,12
FM7301,2018-11-22,19
FM8310,2016-05-20,57
FM7409,2018-09-05,31
FM7623,2016-09-18,41
FM8766,2017-07-26,71
FM7580,2019-01-26,54
FM7864,2016-04-16,22
FM7216,2019-07-12,41
FM8361,2017-11-04,33
FM7332,2017-10-15,10
FM8649,2016-09-30,52
FM7582,2016-02-29,70
FM7176,2019-03-12,44
FM8857,2018-01-07,53
FM8337,2016-04-15,73
FM8717,2019-04-15,45
FM8061,2018-08-05,57
FM7672,2017-02-24,78
FM8522,2019-04-06,76
FM8508,2017-08-06,57
FM8085,2016-02-29,44
FM7881,2017-03-25,63
FM8527,2017-03-04,45
FM8823,2016-10-07,34
FM7404,2017-02-19,48
FM7678,2016-05-10,24
FM7658,2017-05-07,48
FM8029,2016-02-22,67
FM8201,2017-12-15,74
FM8195,2017-12-26,78
FM8636,2017-06-30,53
FM8678,2016-10-04,60
FM8986,2016-05-22,11
FM8643,2017-05-21,58
FM7880,2018-02-28,72
FM8911,2016-09-19,29
FM8361,2018-03-05,77
FM8242,2017-08-27,25
FM8616,2019-03-12,55
FM7897,2018-08-11,71
FM8197,2018-04-29,72
FM7745,2017-02-03,55
FM8956,2016-09-03,14
FM7606,2016-12-26,78
FM8842,2018-09-18,60
FM8228,2017-04-13,12
FM8227,2018-11-28,72
FM7259,2016-12-26,67
FM7666,2018-07-21,62
FM7460,2018-11-28,57
FM8406,2016-09-23,78
FM8968,2016-12-04,35
FM8086,2019-04-11,26
FM8043,2019-04-30,13
FM8798,2017-08-10,29
FM8503,2018-07-09,17
FM8192,2019-07-02,59
FM8813,2018-01-25,25
FM7513,2016-09-29,69
FM7119,2018-11-28,34
FM7417,2018-10-31,15
FM7706,2017-11-10,79
FM8395,2017-06-10,77
FM7465,2019-07-22,25
FM8137,2019-02-17,22
FM8166,2017-04-13,79
FM8371,2017-08-05,13
FM8213,2016-10-27,40
FM7453,2017-09-19,49
FM8352,2018-03-30,56
FM8003,2018-08-07,60
FM8947,2018-03-20,50
FM7730,2019-02-28,31
FM8001,2016-04-04,73
FM8342,2018-01-04,37
FM7177,2017-05-07,63
FM8019,2018-06-01,10
FM7535,2019-06-21,15
FM7771,2017-07-11,52
FM7749,2017-07-15,72
FM7661,2019-10-22,15
FM8011,2017-08-23,61
FM8131,2018-06-22,22
FM7347,2017-08-23,15
FM7550,2018-10-20,26
FM7140,2019-11-16,36
FM7865,2018-04-04,67
FM8739,2017-02-14,71
FM8185,2019-05-03,57
FM8291,2018-05-18,77
FM8529,2018-12-09,71
FM7911,2018-05-01,23
FM8906,2017-03-07,67
FM7832,2017-07-07,71
FM7404,2018-03-16,18
FM7874,2017-03-04,37
FM8347,2018-04-08,52
FM8914,2017-05-09,67
FM7346,2018-05-09,74
FM8902,2018-08-15,10
FM7885,2018-05-22,40
FM7113,2016-07-23,77
FM7513,2016-10-01,55
FM8505,2019-04-12,31
FM7925,2017-04-12,15
FM8763,2019-12-16,31
FM8728,2018-01-23,49
FM8235,2018-06-28,64
FM7670,2017-05-11,54
FM7541,2017-11-17,26
FM8014,2019-12-03,38
FM7965,2017-03-02,59
FM8347,2016-11-19,13
FM8242,2019-02-06,75
FM7624,2019-02-23,28
FM7610,2019-10-06,58
FM7409,2016-12-20,69
FM7903,2017-08-25,47
FM7573,2019-05-28,77
FM8765,2019-04-01,58
FM7533,2018-01-12,50
FM8276,2019-07-08,50
FM7887,2018-12-14,39
FM8536,2016-03-22,23
FM7820,2018-07-28,22
FM7443,2016-07-29,25
FM7788,2016-02-28,45
FM7290,2018-09-18,68
FM7845,2016-02-23,13
FM8030,2016-03-29,21
FM7215,2017-12-29,28
FM7446,2019-10-23,78
FM7777,2019-07-27,23
FM8036,2019-11-01,42
FM7724,2018-12-28,63
FM7200,2019-06-27,49
FM7460,2019-05-02,47
FM8162,2019-10-15,64
FM8346,2018-08-09,47
FM7946,2019-09-13,35
FM7851,2016-04-20,74
FM7536,2016-08-29,39
FM8417,2016-06-03,53
FM8501,2018-03-29,12
FM8189,2017-01-08,37
FM8037,2017-07-11,40
FM7440,2018-03-22,28
FM8310,2017-06-09,61
FM7661,2017-08-12,29
FM8907,2019-01-15,77
FM7631,2016-08-01,78
FM8023,2016-09-24,69
FM8187,2018-06-17,36
FM8682,2016-12-25,42
FM7227,2017-03-01,12
FM7508,2017-06-18,34
FM7674,2019-10-21,41
FM7956,2017-12-28,68
FM8115,2019-04-04,56
FM7746,2018-07-25,54
FM8457,2016-08-24,13
FM8914,2018-02-21,46
FM8407,2016-05-24,77
FM7583,2016-03-14,35
FM8907,2019-11-03,63
FM8233,2018-10-19,53
FM7755,2016-11-18,73
FM7361,2018-03-16,12
FM7634,2018-05-24,71
FM8555,2019-06-17,21
FM7429,2017-12-29,79
FM8896,2018-08-16,34
FM8466,2019-07-08,13
FM8783,2019-05-02,42
FM8050,2019-02-03,34
FM7192,2019-08-11,51
FM8908,2016-03-23,17
FM7976,2018-03-02,63
FM8955,2017-06-06,33
FM7525,2019-11-17,36
FM8633,2016-10-28,60
FM8924,2016-04-16,23
FM8619,2016-11-08,17
FM7755,2016-08-20,52
FM7701,2018-04-26,48
FM7750,2017-02-26,41
FM7937,2017-01-19,11
FM8451,2017-03-19,75
FM8755,2016-10-27,55
FM8721,2017-05-26,29
FM8357,2018-02-28,13
FM8892,2017-09-02,32
FM8430,2018-09-24,40
FM8656,2018-07-01,49
FM7248,2017-11-20,17
FM8531,2019-08-14,27
FM8371,2017-12-12,25
FM7578,2018-04-06,32
FM7700,2018-10-23,50
FM8252,2018-03-21,15
FM7765,2017-09-01,36
FM7580,2018-08-20,17
FM8890,2018-03-07,71
FM8583,2016-06-05,31
FM8003,2017-07-24,60
FM7664,2017-04-06,78
FM7833,2019-06-17,19
FM7580,2018-08-08,34
FM7586,2016-05-21,21
FM8961,2018-11-13,31
FM7241,2017-11-21,59
FM7900,2016-12-28,26
FM8752,2016-06-30,38
FM8899,2017-12-07,49
FM7265,2019-09-23,15
FM8515,2019-03-15,73
FM7599,2019-10-18,71
FM7787,2019-08-02,75
FM8417,2018-04-19,63
FM7303,2018-02-20,43
FM7196,2016-06-02,57
FM8324,2019-09-02,67
FM7478,2016-04-21,23
FM8317,2019-01-06,33
FM8141,2019-06-05,23
FM7191,2018-05-05,12
FM8669,2019-07-28,36
FM8783,2016-07-24,18
FM8412,2019-11-16,70
FM8251,2019-04-15,30
FM8641,2017-06-05,42
FM7472,2018-06-25,62
FM8735,2018-10-21,28
FM8584,2017-11-09,27
FM7718,2018-08-28,21
FM8930,2017-07-27,23
FM7542,2017-11-20,42
FM7148,2018-02-27,70
FM8951,2016-11-25,12
FM7753,2017-04-21,40
FM7606,2018-08-11,12
FM7405,2017-08-04,36
FM8187,2016-11-08,56
FM8700,2017-01-20,43
FM8665,2016-03-02,48
FM7371,2018-03-23,24
FM7804,2019-09-17,25
FM8793,2016-09-02,53
FM7441,2018-01-09,51
FM7192,2016-08-14,79
FM7191,2018-02-17,14
FM7983,2018-02-14,60
FM8000,2017-11-20,69
FM7242,2017-12-03,50
FM8086,2016-08-20,79
FM7639,2017-11-01,79
FM8490,2016-08-28,12
FM8493,2017-06-21,77
FM7368,2016-04-15,19
FM8963,2018-08-24,62
FM8598,2019-08-07,69
FM8285,2018-10-29,55
FM8873,2016-05-01,72
FM8643,2019-02-14,71
FM7680,2018-10-13,22
FM8776,2018-05-08,68
FM8988,2017-08-23,14
FM7857,2018-11-17,75
FM8815,2017-12-17,55
FM8604,2016-12-09,56
FM8659,2017-05-14,48
FM7661,2019-05-28,44
FM7632,2016-09-30,37
FM7270,2018-10-21,73
FM7428,2017-06-05,30
FM7221,2016-07-10,28
FM8445,2018-01-25,53
FM7205,2016-05-29,14
FM7817,2018-11-09,55
FM8007,2016-12-24,61
FM7773,2017-10-21,66
FM7542,2018-11-22,63
FM8693,2019-07-21,46
FM8356,2018-04-30,67
FM7987,2017-10-28,49
FM7681,2018-10-21,51
FM7924,2019-08-25,48
FM8556,2016-09-21,18
FM8948,2017-11-07,49
FM7607,2017-04-22,48
FM7150,2018-12-05,43
FM7664,2017-05-06,77
FM8905,2017-10-02,70
FM7296,2019-03-24,71
FM8242,2016-07-13,68
FM8748,2019-05-10,20
FM7493,2016-10-01,44
FM8264,2017-03-09,78
FM8176,2019-03-19,75
FM8513,2018-05-28,53
FM7589,2016-04-11,19
FM7633,2019-07-22,67
FM8433,2018-07-01,36
FM8669,2016-03-29,77
FM8514,2018-12-24,75
FM8834,2017-08-20,72
FM7505,2017-11-08,32
FM8537,2019-07-10,20
FM8412,2018-03-30,32
FM7873,2019-04-30,59
FM7746,2018-04-21,49
FM8509,2018-12-25,79
FM8591,2016-12-24,72
FM8083,2016-11-12,59
FM8522,2016-12-14,51
FM8872,2017-01-17,78
FM8711,2018-09-30,71
FM7180,2019-02-06,23
FM8880,2018-09-25,79
FM7639,2018-03-27,64
FM7148,2017-07-24,37
FM8220,2019-06-28,75
FM8454,2016-04-25,69
FM7835,2018-05-01,53
FM7924,2019-03-03,17
FM7832,2017-12-03,18
FM8670,2017-12-11,15
FM8649,2017-02-04,48
FM8907,2016-05-03,28
FM7404,2017-06-22,13
FM7770,2017-03-19,47
FM7552,2018-05-07,23
FM7975,2018-04-07,18
FM7522,2017-01-11,69
FM7423,2018-03-01,11
FM8372,2018-12-21,71
FM8663,2018-10-08,59
FM7508,2016-07-15,52
FM7359,2016-07-12,44
FM7937,2019-03-23,23
FM8710,2016-06-29,78
FM7503,2016-12-21,16
FM7207,2019-11-05,27
FM7191,2018-10-25,14
FM8519,2018-08-17,65
FM8312,2018-03-15,31
FM8613,2016-07-07,18
FM8220,2018-07-17,16
FM8097,2018-08-18,47
FM7446,2018-06-07,42
FM8792,2018-12-01,76
FM8202,2017-11-15,54
FM7806,2019-02-23,21
FM7286,2019-04-02,34
FM8567,2017-02-06,51
FM7897,2018-07-06,18
FM8771,2016-07-29,27
FM8346,2017-02-27,30
FM7365,2018-05-23,48
FM8256,2017-12-13,68
FM7381,2017-06-14,67
FM7785,2019-08-14,16
FM8412,2019-03-15,72
FM7305,2019-09-01,67
FM7479,2016-11-13,15
FM8174,2018-05-19,10
FM7582,2016-02-23,53
FM8500,2017-11-02,28
FM8065,2018-07-27,51
FM8174,2019-02-18,18
FM8240,2019-06-09,79
FM7907,2018-04-13,32
FM8407,2019-10-05,72
FM8345,2016-11-18,62
FM7491,2018-09-29,73
FM7485,2019-11-22,30
FM7192,2017-06-19,16
FM7729,2018-12-23,34
FM8528,2018-09-17,11
FM7258,2017-04-30,17
FM7358,2017-10-06,40
FM8778,2019-05-28,10
FM8527,2017-09-25,40
FM8579,2017-02-26,40
FM7993,2017-04-08,29
FM7271,2016-11-15,22
FM8284,2019-03-29,49
FM8015,2018-10-30,62
FM8662,2016-08-16,33
FM8187,2019-09-18,35
FM8167,2017-01-17,62
FM7938,2019-06-15,18
FM8511,2017-09-01,52
FM7901,2017-06-13,27
FM7197,2016-12-17,58
FM8254,2018-05-28,30
FM8694,2016-04-16,20
FM7325,2018-12-09,22
FM7474,2017-03-05,38
FM8789,2018-01-03,31
FM8210,2019-03-02,48
FM7296,2016-07-16,74
FM8334,2017-01-23,37
FM8887,2019-08-20,58
FM8864,2016-07-14,32
FM8746,2018-01-10,40
FM7586,2016-07-02,74
FM7208,2017-11-27,76
FM8252,2018-09-17,41
FM7974,2016-07-02,36
FM7323,2016-08-30,61
FM7240,2017-07-28,67
FM8993,2017-04-15,17
FM7190,2018-03-23,16
FM8006,2017-07-07,27
FM8225,2018-09-07,58
FM8181,2019-09-21,13
FM7938,2018-07-17,68
FM7977,2017-04-30,45
FM8988,2016-10-26,30
FM8293,2019-10-30,63
FM7581,2019-08-21,51
FM7850,2017-11-15,16
FM8320,2019-02-23,24
FM7498,2018-02-27,56
FM8439,2019-10-12,54
FM8355,2018-09-24,52
FM7405,2017-06-02,33
FM7486,2016-02-19,70
FM7965,2017-03-06,19
FM8846,2018-05-27,61
FM8742,2019-09-02,26
FM7367,2019-09-24,21
FM8018,2019-11-11,29
FM8805,2017-05-06,38
FM7205,2016-03-16,48
FM7482,2016-07-22,21
FM7203,2016-06-19,79
FM8655,2016-10-20,67
FM8933,2018-11-20,12
FM8133,2018-06-09,39
FM8811,2016-05-01,46
FM7779,2017-01-13,47
FM8101,2019-06-14,17
FM8113,2018-09-14,53
FM8357,2016-09-08,68
FM8345,2018-02-10,27
FM7820,2017-01-03,19
FM8011,2017-09-24,59
FM7967,2016-07-18,20
FM8588,2019-01-13,59
FM7502,2018-01-12,51
FM8279,2018-09-16,30
FM8535,2019-02-26,68
FM7445,2019-07-02,70
FM8774,2018-04-10,42
FM7844,2019-11-26,26
FM7642,2016-08-16,36
FM8675,2017-04-27,23
FM8929,2017-01-25,79
FM8767,2018-02-05,30
FM7765,2019-06-04,50
FM7836,2018-09-19,54
FM8127,2017-08-15,24
FM8452,2018-04-01,51
FM7456,2018-04-03,75
FM7960,2018-04-12,78
FM8213,2016-06-16,40
FM7268,2018-06-16,65
FM7217,2018-04-10,11
FM7404,2016-06-15,63
FM7409,2017-05-06,61
FM8135,2017-06-20,16
FM7895,2016-11-13,26
FM7524,2018-01-01,20
FM7552,2019-11-14,27
FM8243,2017-02-28,13
FM8036,2017-01-22,65
FM7698,2018-11-24,29
FM7923,2017-01-01,44
FM8952,2019-07-17,36
FM7955,2019-10-24,50
FM7267,2018-11-16,67
FM8328,2019-07-13,19
FM8668,2016-12-05,17
FM8825,2018-10-25,52
FM8179,2019-09-25,77
FM7212,2017-09-28,11
FM7155,2017-11-07,36
FM8766,2017-03-08,40
FM7642,2018-02-14,17
FM7191,2017-05-24,32
FM7364,2018-10-20,20
FM7354,2017-08-28,35
FM8949,2019-07-07,76
FM7836,2017-01-30,77
FM8932,2017-04-12,59
FM7782,2019-09-30,70
FM7483,2017-06-19,35
FM7665,2019-07-12,30
FM8823,2017-08-08,69
FM7360,2016-06-08,41
FM8932,2019-08-16,29
FM7664,2017-12-16,34
FM8823,2016-08-28,51
FM7248,2016-12-07,31
FM8898,2017-01-26,59
FM8746,2016-09-29,16
FM8830,2018-08-24,55
FM8487,2018-01-12,58
FM7788,2017-11-26,16
FM7130,2017-12-30,78
FM8872,2016-09-25,38
FM8293,2018-02-11,71
FM8249,2016-08-19,55
FM8096,2017-05-01,51
FM7493,2019-02-25,18
FM8760,2017-11-28,40
FM7909,2019-12-03,53
FM8955,2017-03-20,32
FM7213,2019-04-17,32
FM7876,2016-12-11,69
FM7603,2019-03-20,59
FM8391,2019-05-01,73
FM8708,2017-04-27,68
FM7860,2018-07-30,29
FM8979,2016-06-30,41
FM8359,2018-12-24,50
FM7277,2017-12-17,68
FM8119,2019-03-22,50
FM7589,2019-09-27,53
FM8887,2018-02-21,40
FM8748,2019-04-27,79
FM8149,2019-02-11,31
FM8398,2016-07-08,13
FM8487,2016-12-01,54
FM7590,2019-07-13,70
FM8354,2019-01-15,57
FM8330,2018-03-04,12
FM7857,2018-07-08,77
FM8924,2018-03-03,37
FM8684,2016-12-08,53
FM7362,2019-12-10,24
FM7995,2019-03-15,28
FM8901,2019-06-07,68
FM8438,2019-05-09,14
FM7782,2018-07-14,27
FM8742,2019-02-17,19
FM8440,2019-03-07,51
FM8520,2019-07-06,38
FM8826,2016-06-07,25
FM7614,2018-07-28,66
FM7467,2018-03-17,54
FM7659,2018-10-13,59
FM8070,2017-04-30,16
FM8949,2018-05-02,67
FM8256,2018-08-29,54
FM8060,2019-08-21,13
FM7113,2019-02-27,39
FM8327,2017-03-16,49
FM8953,2019-09-16,11
FM7443,2016-03-18,11
FM7144,2016-10-22,76
FM8250,2016-08-03,20
FM8814,2018-10-17,65
FM8231,2019-01-07,53
FM7949,2019-07-09,72
FM7860,2018-05-01,53
FM7863,2016-04-26,48
FM8124,2016-08-11,63
FM8247,2018-09-27,54
FM8311,2016-12-06,45
FM8263,2016-05-29,42
FM8585,2019-11-10,53
FM7516,2018-08-20,31
FM8613,2016-05-03,72
FM8134,2019-10-07,16
FM7178,2016-07-07,46
FM7374,2018-09-05,10
FM7899,2017-12-26,27
FM8996,2018-08-27,33
FM7477,2018-04-16,49
FM8393,2019-06-29,19
FM8705,2017-05-17,60
FM8483,2018-02-24,70
FM8098,2017-10-11,74
FM7626,2018-06-06,17
FM8337,2018-06-18,67
FM7417,2018-10-15,77
FM7908,2017-05-08,32
FM7463,2017-05-22,55
FM8126,2018-07-09,74
FM8135,2017-07-06,17
FM7823,2016-11-06,11
FM8216,2019-05-28,41
FM7321,2017-05-14,56
FM8948,2018-04-20,29
FM7888,2018-07-06,61
FM7287,2018-12-27,65
FM8180,2018-01-30,60
FM8407,2016-11-23,77
FM8335,2017-06-16,37
FM8653,2017-10-22,41
FM7188,2018-06-06,46
FM8921,2018-08-28,71
FM8257,2016-09-16,35
FM7624,2018-12-19,35
FM7330,2018-10-03,10
FM7318,2017-04-05,36
FM7941,2019-12-02,48
FM8081,2018-12-17,56
FM8902,2019-02-14,49
FM8205,2019-02-25,72
FM7954,2018-02-28,15
FM7363,2016-06-14,57
FM8274,2018-09-13,35
FM7715,2019-01-22,56
FM7464,2019-04-23,37
FM7325,2017-03-24,66
FM8473,2018-09-25,33
FM8546,2017-06-06,19
FM7514,2016-12-07,27
FM7330,2016-11-22,39
FM8354,2017-03-23,70
FM7981,2019-11-27,66
FM8519,2019-12-08,63
FM7487,2019-05-27,57
FM7118,2016-06-14,47
FM7353,2019-04-16,53
FM8005,2016-06-09,53
FM8252,2018-12-24,76
FM8873,2019-05-17,54
FM7609,2018-11-20,56
FM7357,2017-10-01,52
FM8361,2017-04-04,21
FM8272,2017-11-24,78
FM7676,2016-06-07,16
FM7630,2018-04-13,27
FM8024,2016-11-03,26
FM7220,2019-11-24,45
FM8847,2018-07-17,52
FM7995,2018-09-09,18
FM8902,2016-03-27,43
FM7735,2019-03-22,35
FM8245,2017-11-02,64
FM7960,2017-08-09,30
FM7918,2016-02-18,64
FM8891,2019-09-28,52
FM8415,2017-01-01,60
FM8007,2017-10-03,43
FM8182,2019-02-28,60
FM8040,2017-05-05,54
FM7494,2018-05-10,12
FM8984,2018-05-12,42
FM8582,2018-09-28,11
FM7692,2019-04-03,46
FM7692,2017-02-28,37
FM8578,2019-06-19,54
FM7597,2018-08-03,75
FM8734,2017-10-25,26
FM8632,2017-04-10,58
FM7994,2018-10-27,50
FM8553,2017-07-22,13
FM7621,2019-01-25,70
FM7485,2017-09-06,74
FM7621,2019-08-03,51
FM8907,2018-12-24,10
FM8039,2019-03-25,53
FM8864,2019-09-08,11
FM8124,2019-01-20,36
FM7208,2019-05-20,52
FM8580,2019-06-12,73
FM8708,2019-09-25,51
FM8246,2017-04-26,32
FM7500,2017-01-24,11
FM7395,2017-07-16,15
FM8741,2018-07-22,61
FM7564,2017-10-25,58
FM7790,2019-05-17,25
FM8832,2016-02-23,32
FM7294,2016-04-08,16
FM7858,2019-08-16,33
FM7575,2018-08-14,49
FM7862,2019-09-29,36
FM7751,2019-10-08,56
FM7316,2017-08-08,50
FM8383,2018-06-04,21
FM8013,2017-02-13,56
FM7316,2017-10-13,28
FM7545,2016-05-11,26
FM8340,2018-11-25,21
FM7128,2019-05-18,79
FM8743,2019-08-11,15
FM8514,2018-01-19,39
FM7869,2019-10-11,61
FM7394,2018-05-28,66
FM7895,2018-08-28,10
FM8569,2019-09-25,31
FM7658,2017-03-25,57
FM7704,2019-06-20,49
FM8065,2018-04-20,70
FM7964,2019-11-11,31
FM7545,2016-08-08,34
FM7755,2016-03-19,75
FM8750,2017-01-24,70
FM7975,2016-05-29,44
FM7299,2018-11-06,52
FM7370,2018-07-01,36
FM8299,2016-12-03,21
FM8392,2018-09-05,12
FM7692,2017-12-28,58
FM7259,2018-08-09,51
FM7571,2016-04-25,68
FM8014,2018-08-27,18
FM8274,2018-12-20,18
FM8853,2016-07-08,50
FM7249,2018-12-13,38
FM8718,2017-04-15,53
FM7785,2017-04-01,16
FM8890,2019-04-28,27
FM8473,2019-06-06,33
FM7541,2018-09-11,11
FM7742,2017-12-02,55
FM8343,2017-08-29,47
FM8128,2019-10-15,67
FM7507,2016-12-10,58
FM7774,2019-11-28,48
FM8038,2017-01-07,70
FM8489,2017-02-04,13
FM8747,2018-02-03,68
FM7406,2017-11-24,33
FM8211,2018-08-04,15
FM8765,2019-08-15,21
FM7492,2018-04-16,27
FM7158,2019-06-05,63
FM8257,2018-12-08,62
FM7233,2018-09-06,29
FM7173,2018-08-05,51
FM7787,2019-04-12,67
FM8949,2016-05-12,57
FM7514,2017-03-13,63
FM8031,2017-03-22,74
FM7359,2018-02-18,77
FM8206,2019-11-28,36
FM7589,2017-04-04,12
FM7472,2017-10-11,40
FM8745,2019-03-30,60
FM7172,2018-07-17,70
FM8884,2018-11-06,66
FM8968,2018-12-06,61
